"Date","Percentage_smarter_than","Group_work.","Group_interactions","Who_is_smarter.","How_do_you_know_who_is_smarter.","uvid","courseID","courseName","instructor_last_name","major_description","gender2"
"2019-01-31",NA,1,2,1,"I am more thorough in my work. He works hard though!!!",10591525,474968,"BIOL-3500-601 | Spring 2019","Domyan","Biology","M"
"2019-01-31",NA,1,2,2,"She has done better in other classes than me previously.",10741190,472667,"BIOL-3400-001 | Spring 2019","Beucher","Biology","F"
"2019-01-31",NA,1,3,2,"He tries more.",10853470,472667,"BIOL-3400-001 | Spring 2019","Beucher","Biotechnology","M"
"2019-02-01",NA,1,1,1,"We had a class together before and I got a better grade. This doesn't determine who is smarter necessarily, but I had to put someone down so that's how I decided. ",10667613,472667,"BIOL-3400-001 | Spring 2019","Beucher","Exercise Sci and Outdoor Rec","M"
"2019-02-01",NA,1,1,1,"I don't think I'm smarter than Kirk Adams, I think I come more prepared for class, but I don't think I'm smarter. I always come to class having done the readings and any assignments necessary for the day. Sometimes Kirk doesn't, but I don't think that means he is less smart than me. ",10694396,475037,"PSY-3450-002 | Spring 2019","Jorgensen","Psychology","F"
"2019-02-01",NA,1,2,1,"I am not sure who is smarter, but sometimes I feel that I understand the subject either more than her, or that I can pick it up quicker. I have taken these types of classes before, so I may have more experience. So, being smart is hard to determine over experience and preparation.",10781417,475037,"PSY-3450-002 | Spring 2019","Jorgensen","Psychology","F"
"2019-02-01",NA,1,2,1,"Depending on what we talk about in class we seem to be about equal. She is smarter in some categories whereas I am smarter in others.",10883405,472670,"BIOL-3500-001 | Spring 2019","Domyan","Criminal Justice","F"
"2019-02-01",NA,1,2,2,"I felt like in the last class she knew more of the answers. She seems to understand things well. ",10775034,472620,"BIOL-1010-009 | Spring 2019","Ogden","Behavioral Science","M"
"2019-02-01",NA,1,2,2,"Overall, I feel that we work equally. However, I appreciate her insight on questions, and how should works through information to get to an answer.",10819792,472620,"BIOL-1010-009 | Spring 2019","Ogden","Theatre Arts","F"
"2019-02-01",NA,1,1,1,"I am the one that usually does most of the talking. I also come up with most of the answers in our discussions. ",10816750,472620,"BIOL-1010-009 | Spring 2019","Ogden","Criminal Justice","M"
"2019-02-01",NA,1,2,1,"Getting the quiz questions right and she got them wrong",10831297,472620,"BIOL-1010-009 | Spring 2019","Ogden","University Studies","M"
"2019-02-01",NA,1,2,1,"I feel like we are both pretty smart. I do feel like concepts come a little quicker for me to pick up. But sometimes he gets a concept faster when I do not so it is nice to work with him.",10742660,472670,"BIOL-3500-001 | Spring 2019","Domyan","Pre-Professional","M"
"2019-02-01",NA,1,2,2,"She knows the information that we discuss in class before the lecture is presented. She is calm in the way that she completes her assignments. She does extra research to make sure she understands the concepts that are being taught. ",10617013,472701,"MICR-2060-003 | Spring 2019","Beucher","Biology","F"
"2019-02-01",NA,1,2,1,"I feel that I am ""smarter"" than those that I study with as I am often having to clear up/correct ideas that were covered in class. I also understand concepts easier and more quickly after reading the material.",10808579,472700,"MICR-2060-002 | Spring 2019","Beucher","Pre-Professional","F"
"2019-02-01",NA,1,2,2,"They seem to have more knowledge in the sbject.  They can recall facts quicker than I can.",10827058,472620,"BIOL-1010-009 | Spring 2019","Ogden","Communication","F"
"2019-02-01",NA,1,2,2,"",10766759,472700,"MICR-2060-002 | Spring 2019","Beucher","Pre-Professional","F"
"2019-02-01",NA,1,2,2,"Well i don't really feel like he is ""smarter"" then me. I feel that he is more prepared and that he was able to retain information from his pervious classes better because he had better professors who taught what was needed to be taught. I have had lots of terrible experiences with professors here.  ",10764248,474968,"BIOL-3500-601 | Spring 2019","Domyan","Biology","M"
"2019-02-01",NA,1,2,1,"I usually look into the details of the activity or assignment more. I feel that I come to a conclusion faster as well.",10754820,472620,"BIOL-1010-009 | Spring 2019","Ogden","Undeclared","M"
"2019-02-01",NA,1,2,1,"When we have time to work on things in class like a worksheet or a concept map, Alexis would ask me questions about some of the things we just learned. Overall I’d say we’re pretty close to the same level of smartness but I feel like she asked more clearifing questions than I do. ",10771411,472700,"MICR-2060-002 | Spring 2019","Beucher","Pre-Professional","F"
"2019-02-01",NA,1,2,2,"She is usually better at coming up with answers for the small quiz questions our teacher gives on tophat. I think she did better on our first test than I did. ",10658741,472700,"MICR-2060-002 | Spring 2019","Beucher","Exercise Sci and Outdoor Rec","F"
"2019-02-01",NA,1,2,2,"I think she is more willing to work a little harder. I am not going to grad school and this is my last semester so my desire to my absolute best isn't very high right now ",10593883,471505,"PSY-3450-001 | Spring 2019","Jorgensen","Psychology","F"
"2019-02-01",NA,1,2,2,"She seems to understand the concepts better, and sometimes explains those concepts to me after the professor has lectured.",10659216,472700,"MICR-2060-002 | Spring 2019","Beucher","Family Science","F"
"2019-02-01",NA,1,2,1,"Not sure how to answer this. I think we are equally smart. I think I am now about as knowledgeable about the material as she is.",10596056,472620,"BIOL-1010-009 | Spring 2019","Ogden","Web Design and Development","M"
"2019-02-01",NA,1,2,1,"Who undertands the assinsments better.",10756477,472620,"BIOL-1010-009 | Spring 2019","Ogden","University Studies","M"
"2019-02-01",NA,1,3,2,"He tends to explain concepts to me more than I explain to him.",10824193,472620,"BIOL-1010-009 | Spring 2019","Ogden","Accounting","F"
"2019-02-01",NA,1,2,2,"He got better on his test than me. ",10558156,472700,"MICR-2060-002 | Spring 2019","Beucher","Biology","F"
"2019-02-01",NA,1,2,2,"I feel like we generally know the same amount of material. Alexis may be quicker at getting to the solution than I am. ",10727888,472700,"MICR-2060-002 | Spring 2019","Beucher","Pre-Professional","F"
"2019-02-01",NA,1,2,1,"She tends to get simple iclicker questions wrong in class.",10772964,472620,"BIOL-1010-009 | Spring 2019","Ogden","Business Management","M"
"2019-02-01",NA,1,2,2,"She is my wife. So I am bias about her intelligence. ",10607722,472700,"MICR-2060-002 | Spring 2019","Beucher","Exercise Sci and Outdoor Rec","M"
"2019-02-02",NA,1,2,2,"Just by who is understanding the concepts more.  Bailey seems to understand it better than me.",10578796,475074,"CHEM-1010-003 | Spring 2019","Rocks","Psychology","F"
"2019-02-02",NA,1,2,2,"She seems to have been putting more time into learning that materials outside of class than I have. She also helps explain concepts to me that I am having a difficult time grasping. ",10625676,471505,"PSY-3450-001 | Spring 2019","Jorgensen","Personal Interest","F"
"2019-02-02",NA,1,3,2,"I am not a very smart person, so by default Nick is probably smarter.  He also seems to understand concepts easily and efficiently.  While I dont feel like I am too far behind, I still think he is winning.",10835303,472667,"BIOL-3400-001 | Spring 2019","Beucher","Pre-Engineering","M"
"2019-02-02",NA,1,2,1,"She asks me for clarification on most things we discuss in class. Also asks me questions throughout class. Makes me think she trusts my judgement",10824577,472700,"MICR-2060-002 | Spring 2019","Beucher","Exercise Sci and Outdoor Rec","F"
"2019-02-02",NA,1,2,2,"He is older and married with a kid. The meaning of smarter is all about perception. He is more experienced then I am with life in general. ",10687501,472620,"BIOL-1010-009 | Spring 2019","Ogden","Digital Marketing","M"
"2019-02-02",NA,1,2,2,"I honestly don't feel that she is smarter.  We both seem to be learning and come to similar conclusions during discussions.  ",10833795,472670,"BIOL-3500-001 | Spring 2019","Domyan","Personal Interest","F"
"2019-02-02",NA,1,2,2,"He has more experience than I do at this point. Mitch remembers more details about biology core concepts that I do, so it's a good review to work with him.",10868062,472701,"MICR-2060-003 | Spring 2019","Beucher","Non-Degree Seeking","F"
"2019-02-02",NA,1,2,2,"She seems to pick things up faster than I do. It takes me more time to understand the concepts.",10300124,475074,"CHEM-1010-003 | Spring 2019","Rocks","Pre-Professional","F"
"2019-02-02",NA,1,2,2,"Because I ask her questions about the subject when I don't understand but she never asks me questions.",10721383,472701,"MICR-2060-003 | Spring 2019","Beucher","Pre-Professional","F"
"2019-02-02",NA,1,2,1,"James tends to over think things. He doesn't comprehend some topics.",10740867,475571,"BIOL-1610-006 | Spring 2019","Gazdik Stofer","Pre-Professional","M"
"2019-02-02",NA,1,2,1,"Well, we are both fairly smart, it might just take him a little longer to grasp a concept. In all our study groups we trade off between teaching and learning by asking questions and quizzing one another.",10690843,472701,"MICR-2060-003 | Spring 2019","Beucher","Nursing","M"
"2019-02-02",NA,1,2,2,"I don't, because it doesn't matter who is smarter.",10809672,475074,"CHEM-1010-003 | Spring 2019","Rocks","Business Management","M"
"2019-02-02",NA,1,2,1,"I wouldn't say ""smarter"" but maybe that I am more quick to reach a conclusion. He takes a minute longer to answer things, and I seem a little more studious. He tells me a few times that he forgets to do assignments. Awesome guy!",10776527,472620,"BIOL-1010-009 | Spring 2019","Ogden","University Studies","M"
"2019-02-02",NA,1,2,2,"Who is able to understand the vocabulary more easily.",10819305,472667,"BIOL-3400-001 | Spring 2019","Beucher","Biology","M"
"2019-02-02",NA,1,2,1,"I don't know if I am smarter. I feel I am more prepared for the discussions in class. ",10296808,472670,"BIOL-3500-001 | Spring 2019","Domyan","Biology","M"
"2019-02-02",NA,1,2,1,"By how much the group members knew about tasks required to complete the lab assignments.",10574808,471505,"PSY-3450-001 | Spring 2019","Jorgensen","Psychology","M"
"2019-02-03",NA,1,3,2,"I actually hate this question. I think Stephanie and Mckenzie worry more about their grades than I do but I think we are all equally as intelligent and try in our classes. I think I'd say their ""smarter"" because I think they study more than I do. ",10625006,471505,"PSY-3450-001 | Spring 2019","Jorgensen","Psychology","F"
"2019-02-03",NA,1,1,1,"I dont necessarily see myself as smarter or dumber than him but from what I can tell we think in different ways so more than seeing myself as smarter I just think I myself think in a way that benefits me in the subject of Biology and the fact also that I just love biology so I tend to also participate more as well.",10722152,472620,"BIOL-1010-009 | Spring 2019","Ogden","Automotive Power Sports","M"
"2019-02-03",NA,1,3,2,"She can explain things better than I can. She always knows how to help quickly. ",10850616,472620,"BIOL-1010-009 | Spring 2019","Ogden","Pre-Professional","F"
"2019-02-03",NA,1,2,1,"I feel that I may be smarter because I tend to ask more questions to clarify my understanding of the material, I read the material in the textbook prior to class, and while doing group work I am usually the one to lead to discussion. It's hard to say that I believe I am smarter because there are times where they answer my questions and times where I answer theirs. I believe that we are able to help each other out. ",10830155,472700,"MICR-2060-002 | Spring 2019","Beucher","Pre-Professional","F"
"2019-02-03",NA,1,1,1,"I don't know them well enough to gauge who is smarter.",10832080,474968,"BIOL-3500-601 | Spring 2019","Domyan","Biology","M"
"2019-02-03",NA,1,2,2,"Lexi has more background in scientific topics/research - after all, she’s majoring in Psychology. ",10850261,472620,"BIOL-1010-009 | Spring 2019","Ogden","Theatre Arts","F"
"2019-02-03",NA,1,2,1,"She tends to end her answers with ""I think... I could be wrong"". I feel like I'm just more confident with my delivery, not necessarily smarter. ",10700735,472670,"BIOL-3500-001 | Spring 2019","Domyan","Chemistry","F"
"2019-02-03",NA,1,2,2,"I feel Heather has a deeper foundation of understanding of science biology than I do, though I feel by working together and combining our strengths we are able to make each other better students.  ",10775399,472701,"MICR-2060-003 | Spring 2019","Beucher","Nursing","F"
"2019-02-03",NA,1,2,2,"I feel Heather has a deeper foundation of understanding of biology, but feel as we combine our strengths we are able to help each other become better students. ",10775399,472701,"MICR-2060-003 | Spring 2019","Beucher","Nursing","F"
"2019-02-03",NA,1,2,2,"We both do not know much in this subject but I think he has more science background classes than I have. ",10781575,472700,"MICR-2060-002 | Spring 2019","Beucher","Biotechnology","M"
"2019-02-03",NA,1,3,2,"I feel that both Carmen and Karl are smarter than me because they always know the answers to the questions the professors asks during class. They also seem confident in what they know where as I do not most of the time. ",10730862,475037,"PSY-3450-002 | Spring 2019","Jorgensen","Psychology","F"
"2019-02-03",NA,1,2,2,"I feel that Jay is smarter, he seems to grasp the concepts in full and in depth where as I feel that I understand the concepts on a lighter, surface level.",10810898,472700,"MICR-2060-002 | Spring 2019","Beucher","Pre-Professional","F"
"2019-02-03",NA,1,2,2,"I put Mitch, not because I believe he has more inherent intelligence than me, but he puts in more work and studies more than I do. I feel like because of his note taking and methodical approach, he has a better knowledge of the course material. ",10690185,471505,"PSY-3450-001 | Spring 2019","Jorgensen","Psychology","M"
"2019-02-03",NA,1,3,1,"I really don't know who is smarter, but I had to choose someone. The reason I picked myself is because of a confidence thing. I feel like overall I am a very smart person, however I think Logan knows more of the subject material in this class. ",10826915,475037,"PSY-3450-002 | Spring 2019","Jorgensen","Psychology","M"
"2019-02-03",NA,1,2,2,"Collin seems to study the material as we go along. He want to retain the information as we learn it so studying for tests and quizzes is less intense. I typically cram for a few days before the test or quiz.",10695351,472620,"BIOL-1010-009 | Spring 2019","Ogden","Business Management","M"
"2019-02-03",NA,1,2,1,"I think that everyone has the ability to learn more and have experienced things that make them smart in their own way. There are times she is quick to answer and I'm not and vice versa.",10615684,472670,"BIOL-3500-001 | Spring 2019","Domyan","Biology","F"
"2019-02-04",NA,1,1,2,"She always remembers terms and ask really good questions. ",10638663,472701,"MICR-2060-003 | Spring 2019","Beucher","Biotechnology","M"
"2019-02-04",NA,1,1,1,"I am able to answer the in class quiz questions correctly and often help her to understand and pick the right answer. ",10697785,472701,"MICR-2060-003 | Spring 2019","Beucher","Nursing","F"
"2019-02-04",NA,1,2,1,"I wouldn't say that I'm smarter than her. I've just already taken anatomy and physiology which provide a solid background for this class and I already understand many of the concepts. I don't think she has yet. ",10870162,472701,"MICR-2060-003 | Spring 2019","Beucher","Pre-Professional","F"
"2019-02-04",NA,1,2,2,"When doing group work, he is frequently able to catch errors I am making and help our group correct them.  While I sometimes catch his errors, I feel like he does this more often.",10845764,474968,"BIOL-3500-601 | Spring 2019","Domyan","Respiratory Therapy","F"
"2019-02-04",NA,1,2,1,"I don't think I'm smarter. I feel like we both have our strengths.",10762937,472670,"BIOL-3500-001 | Spring 2019","Domyan","Biology","M"
"2019-02-04",NA,1,2,2,"Bailey seems to be less confused than myself when listening to the lecture. She jumps right into the group problems, whereas I need more time and examples.",10882195,474968,"BIOL-3500-601 | Spring 2019","Domyan","Biology","F"
"2019-02-04",NA,1,2,2,"I don't. I think we're evenly matched. He's a bio major however, and has more of the course work in his head already, and he knows things in this course that I don't yet, which makes me lean more to the side that he's smarter in terms of biology; especially because I don't tend to think of myself as above anyone.",10810051,475571,"BIOL-1610-006 | Spring 2019","Gazdik Stofer","University Studies","M"
"2019-02-04",NA,1,2,2,"I feel that he is smarter than I am because he tends to get better scores than me on exams. He may study more or less than than me and he still does better",10618214,472700,"MICR-2060-002 | Spring 2019","Beucher","Biology","M"
"2019-02-04",NA,1,3,2,"I know that Krystelle does better on tests than I do. ",10567021,472701,"MICR-2060-003 | Spring 2019","Beucher","Pre-Professional","F"
"2019-02-04",NA,1,2,1,"I understand a lot more of the concepts then he does. ",10725588,472620,"BIOL-1010-009 | Spring 2019","Ogden","Family Science","F"
"2019-02-04",NA,1,1,1,"I'm further along in my studies, so I would say I've simply been exposed to more material than he has. I wouldn't necessarily consider myself smarter, but I know more about the material than he.",10742983,474968,"BIOL-3500-601 | Spring 2019","Domyan","Chemistry","M"
"2019-02-04",NA,1,2,1,"I would rather state that I feel that we are both smarter, but I guess I decided on how well one of would understand and know the topic being discussed.",10853761,472620,"BIOL-1010-009 | Spring 2019","Ogden","University Studies","F"
"2019-02-04",NA,1,2,1,"There are concepts that I understand and she struggles to understand. I have more time than she does to study.",10230327,472670,"BIOL-3500-001 | Spring 2019","Domyan","Biotechnology","F"
"2019-02-04",NA,1,2,2,"She seems to retain the information quicker than I do. I feel that I have to work harder to learn the same amount as Janaya. ",10843976,472620,"BIOL-1010-009 | Spring 2019","Ogden","Elementary Education","F"
"2019-02-04",NA,1,2,2,"His questions are more theoretical rather than asking for clarification or understanding",10736775,474968,"BIOL-3500-601 | Spring 2019","Domyan","Biology","M"
"2019-02-04",NA,1,2,2,"I don't necessarily believe that either of us is smarter than the other, but I do notice that it seems that his critical thinking skills are usually quicker than mine. He is seemingly fast at connecting the dots. ",10738651,472701,"MICR-2060-003 | Spring 2019","Beucher","Biology Education","F"
"2019-02-04",NA,1,2,2,"She's more knowledgable about the source material in the class.  She also has her assignments done farther ahead of time than me.",10827507,472670,"BIOL-3500-001 | Spring 2019","Domyan","Biology","M"
"2019-02-04",NA,1,3,1,"1. I explain things to her
2. I listen better 
3. I take better notes",10675956,472700,"MICR-2060-002 | Spring 2019","Beucher","Exercise Sci and Outdoor Rec","F"
"2019-02-04",NA,1,2,1,"I have a greater understanding of the concepts taught. And I've been studying with him for a long time now and have taken several classes together and have graded better. ",10731166,472670,"BIOL-3500-001 | Spring 2019","Domyan","Biology","M"
"2019-02-04",NA,1,2,2,"She has really good input on assignments.",10824450,472670,"BIOL-3500-001 | Spring 2019","Domyan","Biology","M"
"2019-02-04",NA,1,2,2,"I believe her name is Cassie, I can't remember very well.  I believe that she is smarter, because she has better answers for our group discussions.  She also has better reasons for her answers. ",10660304,472670,"BIOL-3500-001 | Spring 2019","Domyan","Biology Education","F"
"2019-02-04",NA,1,2,2,"I hope I spelled her name right.  I believe she is smarter because she studies more.  I haven't put as much time and effort into this class as she has.  If I had, then we would be around the same intelligence. ",10660304,472701,"MICR-2060-003 | Spring 2019","Beucher","Biology Education","F"
"2019-02-04",NA,1,1,1,"I explain more the concepts to Loucha in greater detail and break them down for her. We almost always go with my answer. ",10620500,474968,"BIOL-3500-601 | Spring 2019","Domyan","Biotechnology","F"
"2019-02-04",NA,1,2,1,"I dont know that either of us is smarter than the other. But talking with her I have noticed that when we work together on Top Hat questions my answers are more often correct and talking with her I study more for the class. ",10726025,472700,"MICR-2060-002 | Spring 2019","Beucher","Pre-Professional","F"
"2019-02-04",NA,1,3,2,"Ive actually taken ochem and biochem with Nick so I have had a lot of interaction with him in some pretty tough classes. He scores really high on tests where I'm usually a little bit above average. ",10713490,472670,"BIOL-3500-001 | Spring 2019","Domyan","Biology","M"
"2019-02-04",NA,1,2,1,"We have been studying together for a while and I have noticed that I seem to remember or understand concepts faster than her. She does study more than me and put in more work sometimes but I feel that off the bat I understand stuff better. We do tend to get around the same grade though.",10771628,472700,"MICR-2060-002 | Spring 2019","Beucher","Personal Interest","F"
"2019-02-04",NA,1,2,2,"I feel his ability to comprehend the subject matter, and then relay it to me shows his understanding.  This, in my opinion, makes him seem smarter.",10556356,472700,"MICR-2060-002 | Spring 2019","Beucher","Exercise Sci and Outdoor Rec","M"
"2019-02-04",NA,1,3,2,"She knows more",10870000,472701,"MICR-2060-003 | Spring 2019","Beucher","Pre-Professional","F"
"2019-02-04",NA,1,2,1,"The amount of work put in, I believe intelligence-wise we are on the same level but work ethic I believe I work harder. Although there are times I notice Sam works harder than me and helps me learn certain concepts.",10732951,472670,"BIOL-3500-001 | Spring 2019","Domyan","Exercise Sci and Outdoor Rec","M"
"2019-02-04",NA,1,1,1,"I usually don't work with the same people in class. If possible i prefer to work alone. ",10771478,472670,"BIOL-3500-001 | Spring 2019","Domyan","Biology","M"
"2019-02-04",NA,1,2,2,"I don't necessarily think is he is smarter, however he is more prepared for class than I am. He comes having already studied the material, I feel I could achieve his level of knowledge if I put in the same amount of work.",10855422,472670,"BIOL-3500-001 | Spring 2019","Domyan","Pre-Professional","F"
"2019-02-04",NA,1,1,1,"I determined who may be smarter by listening to what questions she had and in the way that she was understanding the course material versus the way that I was understanding and learning the course material. I also determined this by seeing the way she responded to group material or group projects. ",10869848,472700,"MICR-2060-002 | Spring 2019","Beucher","Pre-Professional","F"
"2019-02-05",NA,1,2,1,"I've had a more intense academic background, my thoughts are more articulate, my grades are better, my classes are more advanced, and I make fewer mistakes.",10781573,475571,"BIOL-1610-006 | Spring 2019","Gazdik Stofer","Biotechnology","M"
"2019-02-05",NA,1,2,1,"We’re both good at different things. I don’t think I’m smarter.",10674233,472700,"MICR-2060-002 | Spring 2019","Beucher","Pre-Professional","F"
"2019-02-05",NA,1,2,1,"I've had to correct him a few times on assignments. I have had classes with him before,  and I think I'm a little bit ahead.",10664052,472670,"BIOL-3500-001 | Spring 2019","Domyan","Chemistry","M"
"2019-02-05",NA,1,2,2,"I don't know, I don't think it's like that. I think we both have strengths that come into play. ",10730407,472670,"BIOL-3500-001 | Spring 2019","Domyan","Biology","M"
"2019-02-05",NA,1,2,2,"I feel that we both benefit from the discussions. However, Sarah has taken more biology focused classes than me, so she often explains things to me that I don't understand.",10554296,472670,"BIOL-3500-001 | Spring 2019","Domyan","Biology","F"
"2019-02-05",NA,1,2,2,"",10685094,472670,"BIOL-3500-001 | Spring 2019","Domyan","Biology","M"
"2019-02-05",NA,1,2,1,"I think this is a terrible question. I don't believe that either person is smarter. I'm farther along in my biology degree than she is, so I answered myself, however I don't think that education and intelligence are the same thing.",10297141,472670,"BIOL-3500-001 | Spring 2019","Domyan","Biology","M"
"2019-02-05",NA,1,2,2,"I feel she understands concepts quicker and more fully than me ",10598576,472700,"MICR-2060-002 | Spring 2019","Beucher","Behavioral Science","F"
"2019-02-05",NA,1,2,1,"I tend to understand the concepts quicker and just have a better pre-existing knowledge of the things we're learning in class.",10837033,475571,"BIOL-1610-006 | Spring 2019","Gazdik Stofer","University Studies","M"
"2019-02-05",NA,1,2,1,"Neither of us is really smarter. We both learn from each other and the others in our study group. Asking questions so we are all on the same page. ",10600242,474968,"BIOL-3500-601 | Spring 2019","Domyan","Biology","M"
"2019-02-05",NA,1,2,2,"I actually don't think that one of us is smarter than the other. I think that we are both constantly learning new things and expanding our knowledge. We bounce ideas off of each other very well and tend to have similar answers and reasoning for our responses. ",10835072,472620,"BIOL-1010-009 | Spring 2019","Ogden","University Studies","F"
"2019-02-05",NA,1,2,2,"We all work together to get the right answer, but Hayden is great at remembering all the parameters to the question, Amy is good at logical, and I just feel like I argue with them and they have to explain why I am wrong. ",10507078,472670,"BIOL-3500-001 | Spring 2019","Domyan","Biotechnology","F"
"2019-02-05",NA,1,2,1,"I have assisted him more than he has assisted me. Its not that I am smarter than him in general but I know this classes content better than he does. ",10743520,474968,"BIOL-3500-601 | Spring 2019","Domyan","Biology","M"
"2019-02-05",NA,1,2,2,"I feel like I keep up with what he is saying, but it seems like he has some background knowledge in biology whereas I do not.",10769505,472620,"BIOL-1010-009 | Spring 2019","Ogden","Political Science","F"
"2019-02-05",NA,1,2,1,"I believe we are at the same level because whatever I don't understand he does and whatever he doesn't understand I understand. ",10716464,474968,"BIOL-3500-601 | Spring 2019","Domyan","Biology Education","F"
"2019-02-05",NA,1,2,2,"She takes the time to thoroughly  watch the videos before class and take notes. I also feel that she just understands biology better than I do. She is able to construct her answers and responses in a better way than I can. ",10768825,472620,"BIOL-1010-009 | Spring 2019","Ogden","University Studies","F"
"2019-02-05",NA,1,2,2,"He has much more experience in biology/genetics due to him being a biology SI.",10773663,472670,"BIOL-3500-001 | Spring 2019","Domyan","Pre-Professional","M"
"2019-02-05",NA,1,2,2,"Caleb has taken this course in high school, so he has already learned most of the material. This is my first time taking biology since 9th grade, so I don't remember very much of it. This goes for most classes, he has taken many classes and retains pretty much everything he learns really well.",10785349,475571,"BIOL-1610-006 | Spring 2019","Gazdik Stofer","Pre-Professional","F"
"2019-02-05",NA,1,2,1,"I just am aware of my academic studies. She has made the decision to not watch the lecture videos, but I feel they will help my academic learning in the class. I feel that is a smarter decision and will eventually help me with learning skills.",10815474,472620,"BIOL-1010-009 | Spring 2019","Ogden","Art and Design","F"
"2019-02-05",NA,1,2,2,"Matthew is very well read and understands the concepts quicker than I do. (also I messed up and put both of their names, so in this one I am only talking about Matthew)",10832178,475571,"BIOL-1610-006 | Spring 2019","Gazdik Stofer","Exercise Sci and Outdoor Rec","F"
"2019-02-05",NA,1,2,2,"She seems to understand concepts better. She tried to help me understand something",10775034,472620,"BIOL-1010-009 | Spring 2019","Ogden","Behavioral Science","M"
"2019-02-05",NA,1,2,2,"Matt tends to work faster than me and I sometimes find myself trying to catch up.",10588984,472670,"BIOL-3500-001 | Spring 2019","Domyan","Emergency Services Admin","M"
"2019-02-05",NA,1,2,2,"he has just taken more upper division classes, so he has had more exposure",10773092,472670,"BIOL-3500-001 | Spring 2019","Domyan","Biology","M"
"2019-02-05",NA,1,3,2,"She's much quicker to respond to class questions",10746508,474968,"BIOL-3500-601 | Spring 2019","Domyan","Biology","M"
"2019-02-05",NA,1,2,1,"I don't necessarily think neither he is nor I am smarter as smart is really an arbitrary thing. I would however say I have a better understanding of the material presented and tend to grasp it with more ease than he does. I quite like the subject and have lots of involvement with it, so within this limited spectrum my ""smartness"" may be classified as greater. ",10693890,475074,"CHEM-1010-003 | Spring 2019","Rocks","University Studies","M"
"2019-02-05",NA,1,2,1,"I feel like we're on the same level, but he doesn't explain his thinking as much and I know what my thinking is, so I know I understand things at a level that I'm not sure he does on certain topics.",10873323,472670,"BIOL-3500-001 | Spring 2019","Domyan","Exercise Sci and Outdoor Rec","M"
"2019-02-05",NA,1,2,2,"They seem very intelligent. They also always can find the answers to questions. ",10747229,475571,"BIOL-1610-006 | Spring 2019","Gazdik Stofer","Computer Science","M"
"2019-02-06",NA,1,2,1,"I dont know if I am smarter or not, I think that I may try a little harder to understand the material. It may come more naturally to him. Either way it is helpful for me to think out loud when I work with him. ",10812871,472620,"BIOL-1010-009 | Spring 2019","Ogden","University Studies","F"
"2019-02-06",NA,1,2,2,"she has better reasoning then me.
her major is being a nurse and knows more about biology.
she's been in school longer. ",10723050,472620,"BIOL-1010-009 | Spring 2019","Ogden","Deaf Studies","M"
"2019-02-06",NA,1,2,2,"When the teacher asks questions she seems to either know the answer or makes a very good educated guess. She has gotten more questions right then me.",10818183,472620,"BIOL-1010-009 | Spring 2019","Ogden","University Studies","F"
"2019-02-06",NA,1,3,2,"Daniel understands the course better than I do. Science does not come naturally to me but it does to him.",10842964,472620,"BIOL-1010-009 | Spring 2019","Ogden","Emergency Services Admin","F"
"2019-02-06",NA,1,2,1,"I have spent more time studying and practicing the material. Because of this I have been able to help and teach George more advanced topics.",10757871,475571,"BIOL-1610-006 | Spring 2019","Gazdik Stofer","Pre-Professional","M"
"2019-02-06",NA,1,2,2,"When answering questions in class using i-clickers Dr. Ogden gives us one chance to answer on our own, he then allows us to discuss with those around us to see if our answer changes and if we can help on another learn. We tend to get the same answers but when they are different it is easy for her to explain her reasoning behind her own answer. I then change mine to agree with hers after we discuss it and she usually ends up having it right. ",10880605,472620,"BIOL-1010-009 | Spring 2019","Ogden","Pre-Professional","F"
"2019-02-06",NA,1,2,2,"Bailey understands things in biology a lot better than I do. I participate in answering questions and trying to think about certain aspects of the subjects we study, but ultimately I get a lot more of the questions wrong. I don't do well In science classes, and maybe it's because I have set that bar really low for myself.",10804625,472620,"BIOL-1010-009 | Spring 2019","Ogden","Legal Studies","F"
"2019-02-07",NA,1,2,2,"Ben has provided insights that have sound reasoning to them.  If I realize that I answered the question incorrectly as part of the iClicker participation, I change it to match what we discussed.",10869841,472620,"BIOL-1010-009 | Spring 2019","Ogden","Computer Science","M"
"2019-02-11",NA,1,2,2,"I actually feel pretty similar. If he gets it, then I get it too.",10697446,471529,"CHEM-1210-002 | Spring 2019","King","Exercise Sci and Outdoor Rec","M"
"2019-02-11",NA,1,2,2,"I feel that in some subjects and concepts the person who is smartest is varied. In some concepts I understand quicker and in some he understands quicker. ",10706985,471529,"CHEM-1210-002 | Spring 2019","King","Biology","M"
"2019-02-11",NA,1,2,1,"I know a lot more of the subject, but she isn’t far behind.  we are pretty close ",10871330,471529,"CHEM-1210-002 | Spring 2019","King","Biology","M"
"2019-02-11",NA,1,2,2,"She took CHEM 1010 and is more familiar with the material. She helps with the class questions.",10697217,471529,"CHEM-1210-002 | Spring 2019","King","Business Management","M"
"2019-02-11",NA,1,2,2,"She has more experience in chemistry than I do. She knows what we're talking about before he teaches it.",10856378,471529,"CHEM-1210-002 | Spring 2019","King","Non-Degree Seeking","F"
"2019-02-11",NA,1,3,1,"Just by the understanding of concepts more easily. ",10810420,471529,"CHEM-1210-002 | Spring 2019","King","Exercise Sci and Outdoor Rec","F"
