"Date","Percentage_smarter_than","Group_work?","Group_interactions","Who_is_smarter?","How_do_you_know_who_is_smarter?","Gender","uvid","courseID","courseName","instructor_last_name","major_description","gender2"
"2019-02-01 19:05:30","","1","2","2","She is usually better at coming up with answers for the small quiz questions our teacher gives on tophat. I think she did better on our first test than I did. ","2","10658741","472700","MICR-2060-002 | Spring 2019","Beucher","Exercise Sci and Outdoor Rec","F"
"2019-02-01 19:05:57","","1","2","2","I think she is more willing to work a little harder. I am not going to grad school and this is my last semester so my desire to my absolute best isn't very high right now ","2","10593883","471505","PSY-3450-001 | Spring 2019","Jorgensen","Psychology","F"
"2019-02-01 19:15:52","","1","2","2","She seems to understand the concepts better, and sometimes explains those concepts to me after the professor has lectured.","2","10659216","472700","MICR-2060-002 | Spring 2019","Beucher","Family Science","F"
"2019-02-01 19:23:44","","1","2","1","Not sure how to answer this. I think we are equally smart. I think I am now about as knowledgeable about the material as she is.","1","10596056","472620","BIOL-1010-009 | Spring 2019","Ogden","Web Design and Development","M"
"2019-02-01 19:51:55","","1","2","1","Who undertands the assinsments better.","1","10756477","472620","BIOL-1010-009 | Spring 2019","Ogden","University Studies","M"
"2019-02-01 20:07:06","","1","3","2","He tends to explain concepts to me more than I explain to him.","2","10824193","472620","BIOL-1010-009 | Spring 2019","Ogden","Accounting","F"
"2019-02-01 20:14:44","","1","2","2","He got better on his test than me. ","2","10558156","472700","MICR-2060-002 | Spring 2019","Beucher","Biology","F"
"2019-02-01 20:51:03","","2","","","","","10733412","472701","MICR-2060-003 | Spring 2019","Beucher","Pre-Professional","F"
"2019-02-01 21:09:33","","2","","","","","10843920","472620","BIOL-1010-009 | Spring 2019","Ogden","Environmental Science and Mgt","F"
"2019-02-01 21:15:05","","2","","","","","10597785","471505","PSY-3450-001 | Spring 2019","Jorgensen","Behavioral Science","F"
"2019-02-01 21:20:29","","2","","","","","10830645","472620","BIOL-1010-009 | Spring 2019","Ogden","History and Social Studies Ed","F"
"2019-02-01 21:43:32","","1","2","2","I feel like we generally know the same amount of material. Alexis may be quicker at getting to the solution than I am. ","2","10727888","472700","MICR-2060-002 | Spring 2019","Beucher","Pre-Professional","F"
"2019-02-01 22:54:12","","1","2","1","She tends to get simple iclicker questions wrong in class.","1","10772964","472620","BIOL-1010-009 | Spring 2019","Ogden","Business Management","M"
"2019-02-01 23:18:59","","2","","","","","10799109","474968","BIOL-3500-601 | Spring 2019","Domyan","Biology","M"
"2019-02-01 23:24:48","","2","","","","","10449828","475037","PSY-3450-002 | Spring 2019","Jorgensen","Psychology","M"
"2019-02-01 23:45:40","","1","2","2","She is my wife. So I am bias about her intelligence. ","1","10607722","472700","MICR-2060-002 | Spring 2019","Beucher","Exercise Sci and Outdoor Rec","M"
"2019-02-02 03:05:51","","","","","","","10013316","474968","BIOL-3500-601 | Spring 2019","Domyan","Biology","M"
"2019-02-02 08:18:49","","1","2","2","Just by who is understanding the concepts more.  Bailey seems to understand it better than me.","2","10578796","475074","CHEM-1010-003 | Spring 2019","Rocks","Psychology","F"
"2019-02-02 09:44:32","","1","2","2","She seems to have been putting more time into learning that materials outside of class than I have. She also helps explain concepts to me that I am having a difficult time grasping. ","2","10625676","471505","PSY-3450-001 | Spring 2019","Jorgensen","Personal Interest","F"
"2019-02-02 11:02:17","","2","","","","","10744382","472700","MICR-2060-002 | Spring 2019","Beucher","Biology","M"
"2019-02-02 11:02:28","","1","3","2","I am not a very smart person, so by default Nick is probably smarter.  He also seems to understand concepts easily and efficiently.  While I dont feel like I am too far behind, I still think he is winning.","1","10835303","472667","BIOL-3400-001 | Spring 2019","Beucher","Pre-Engineering","M"
"2019-01-26 11:03:08","","1","","","","","10828414","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Communication","F"
"2019-02-02 11:07:51","","","","","","","10717406","475571","BIOL-1610-006 | Spring 2019","Gazdik Stofer","Pre-Professional","F"
"2019-02-02 11:15:55","","1","2","1","She asks me for clarification on most things we discuss in class. Also asks me questions throughout class. Makes me think she trusts my judgement","2","10824577","472700","MICR-2060-002 | Spring 2019","Beucher","Exercise Sci and Outdoor Rec","F"
"2019-02-02 12:17:15","","2","","","","","10728960","475074","CHEM-1010-003 | Spring 2019","Rocks","Accounting","M"
"2019-02-02 12:35:51","","2","","","","","10695994","472700","MICR-2060-002 | Spring 2019","Beucher","Exercise Sci and Outdoor Rec","F"
"2019-02-02 12:52:45","","1","2","2","He is older and married with a kid. The meaning of smarter is all about perception. He is more experienced then I am with life in general. ","1","10687501","472620","BIOL-1010-009 | Spring 2019","Ogden","Digital Marketing","M"
"2019-02-02 13:43:04","","1","2","2","I honestly don't feel that she is smarter.  We both seem to be learning and come to similar conclusions during discussions.  ","2","10833795","472670","BIOL-3500-001 | Spring 2019","Domyan","Personal Interest","F"
"2019-02-02 14:18:22","","","","","","","10856275","472670","BIOL-3500-001 | Spring 2019","Domyan","Biology","F"
"2019-02-02 14:50:02","","1","2","2","He has more experience than I do at this point. Mitch remembers more details about biology core concepts that I do, so it's a good review to work with him.","2","10868062","472701","MICR-2060-003 | Spring 2019","Beucher","Non-Degree Seeking","F"
"2019-02-02 15:08:42","","1","2","2","She seems to pick things up faster than I do. It takes me more time to understand the concepts.","2","10300124","475074","CHEM-1010-003 | Spring 2019","Rocks","Pre-Professional","F"
"2019-02-02 15:18:11","","","","","","","10802189","475571","BIOL-1610-006 | Spring 2019","Gazdik Stofer","Pre-Professional","F"
"2019-02-02 15:27:03","","2","","","","","10799662","472620","BIOL-1010-009 | Spring 2019","Ogden","Business Management","F"
"2019-02-02 15:33:34","","","","","","","10797220","475037","PSY-3450-002 | Spring 2019","Jorgensen","Psychology","M"
"2019-02-02 15:58:05","","1","2","2","Because I ask her questions about the subject when I don't understand but she never asks me questions.","2","10721383","472701","MICR-2060-003 | Spring 2019","Beucher","Pre-Professional","F"
"2019-02-02 17:02:30","","2","","","","","10730862","475037","PSY-3450-002 | Spring 2019","Jorgensen","Psychology","F"
"2019-02-02 17:06:12","","2","","","","","10776868","472701","MICR-2060-003 | Spring 2019","Beucher","Pre-Professional","F"
"2019-01-26 17:15:19","","1","","","","","10829604","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","F"
"2019-02-02 17:45:45","","2","","","","","10627153","475074","CHEM-1010-003 | Spring 2019","Rocks","Web Design and Development","M"
"2019-02-02 17:49:36","","1","2","1","James tends to over think things. He doesn't comprehend some topics.","1","10740867","475571","BIOL-1610-006 | Spring 2019","Gazdik Stofer","Pre-Professional","M"
"2019-02-02 19:25:56","","1","2","1","Well, we are both fairly smart, it might just take him a little longer to grasp a concept. In all our study groups we trade off between teaching and learning by asking questions and quizzing one another.","1","10690843","472701","MICR-2060-003 | Spring 2019","Beucher","Nursing","M"
"2019-02-02 19:39:51","","1","2","2","I don't, because it doesn't matter who is smarter.","1","10809672","475074","CHEM-1010-003 | Spring 2019","Rocks","Business Management","M"
"2019-02-02 20:41:10","","1","2","1","I wouldn't say ""smarter"" but maybe that I am more quick to reach a conclusion. He takes a minute longer to answer things, and I seem a little more studious. He tells me a few times that he forgets to do assignments. Awesome guy!","1","10776527","472620","BIOL-1010-009 | Spring 2019","Ogden","University Studies","M"
"2019-02-02 21:55:34","","1","2","2","Who is able to understand the vocabulary more easily.","1","10819305","472667","BIOL-3400-001 | Spring 2019","Beucher","Biology","M"
"2019-02-02 22:03:27","","1","2","1","I don't know if I am smarter. I feel I am more prepared for the discussions in class. ","1","10296808","472670","BIOL-3500-001 | Spring 2019","Domyan","Biology","M"
"2019-02-02 23:06:18","","1","2","1","By how much the group members knew about tasks required to complete the lab assignments.","1","10574808","471505","PSY-3450-001 | Spring 2019","Jorgensen","Psychology","M"
"2019-02-03 11:24:13","","1","2","","","1","10852220","472620","BIOL-1010-009 | Spring 2019","Ogden","Information Technology","M"
"2019-02-03 11:48:19","","2","","","","","10622107","475037","PSY-3450-002 | Spring 2019","Jorgensen","Psychology","M"
"2019-02-03 12:02:19","","2","","","","","10733525","475037","PSY-3450-002 | Spring 2019","Jorgensen","Psychology","M"
"2019-02-03 12:19:05","","1","3","2","I actually hate this question. I think Stephanie and Mckenzie worry more about their grades than I do but I think we are all equally as intelligent and try in our classes. I think I'd say their ""smarter"" because I think they study more than I do. ","2","10625006","471505","PSY-3450-001 | Spring 2019","Jorgensen","Psychology","F"
"2019-02-03 12:37:12","","1","1","1","I dont necessarily see myself as smarter or dumber than him but from what I can tell we think in different ways so more than seeing myself as smarter I just think I myself think in a way that benefits me in the subject of Biology and the fact also that I just love biology so I tend to also participate more as well.","1","10722152","472620","BIOL-1010-009 | Spring 2019","Ogden","Automotive Power Sports","M"
"2019-02-03 12:44:23","","1","2","","I would rather not speculate as to which of us is smarter. We have very different interests and objectives, especially in this class. I don't believe there is a way to determine who is smarter and would rather not guess in such a matter.","1","10713397","472620","BIOL-1010-009 | Spring 2019","Ogden","Finance","M"
"2019-02-03 12:59:01","","2","","","","","10866760","472620","BIOL-1010-009 | Spring 2019","Ogden","Psychology","M"
"2019-02-03 13:00:29","","2","","","","","10770130","471505","PSY-3450-001 | Spring 2019","Jorgensen","Psychology","F"
"2019-02-03 13:43:40","","1","3","2","She can explain things better than I can. She always knows how to help quickly. ","2","10850616","472620","BIOL-1010-009 | Spring 2019","Ogden","Pre-Professional","F"
"2019-02-03 14:02:48","","1","2","1","I feel that I may be smarter because I tend to ask more questions to clarify my understanding of the material, I read the material in the textbook prior to class, and while doing group work I am usually the one to lead to discussion. It's hard to say that I believe I am smarter because there are times where they answer my questions and times where I answer theirs. I believe that we are able to help each other out. ","2","10830155","472700","MICR-2060-002 | Spring 2019","Beucher","Pre-Professional","F"
"2019-02-03 14:24:10","","1","1","1","I don't know them well enough to gauge who is smarter.","1","10832080","474968","BIOL-3500-601 | Spring 2019","Domyan","Biology","M"
"2019-02-03 14:52:24","","1","2","2","Lexi has more background in scientific topics/research - after all, she’s majoring in Psychology. ","2","10850261","472620","BIOL-1010-009 | Spring 2019","Ogden","Theatre Arts","F"
"2019-02-03 15:48:38","","1","2","1","She tends to end her answers with ""I think... I could be wrong"". I feel like I'm just more confident with my delivery, not necessarily smarter. ","2","10700735","472670","BIOL-3500-001 | Spring 2019","Domyan","Chemistry","F"
"2019-01-27 16:02:50","","","","","","","10801247","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","F"
"2019-02-03 16:10:03","","1","2","2","I feel Heather has a deeper foundation of understanding of science biology than I do, though I feel by working together and combining our strengths we are able to make each other better students.  ","2","10775399","472701","MICR-2060-003 | Spring 2019","Beucher","Nursing","F"
"2019-02-03 16:11:33","","1","2","2","I feel Heather has a deeper foundation of understanding of biology, but feel as we combine our strengths we are able to help each other become better students. ","2","10775399","472701","MICR-2060-003 | Spring 2019","Beucher","Nursing","F"
"2019-02-03 18:28:34","","","","","","","10451454","475037","PSY-3450-002 | Spring 2019","Jorgensen","Psychology","F"
"2019-02-03 18:31:41","","1","2","2","We both do not know much in this subject but I think he has more science background classes than I have. ","1","10781575","472700","MICR-2060-002 | Spring 2019","Beucher","Biotechnology","M"
"2019-02-03 18:51:17","","2","","","","","10794153","475037","PSY-3450-002 | Spring 2019","Jorgensen","Psychology","M"
"2019-02-03 18:51:57","","1","3","2","I feel that both Carmen and Karl are smarter than me because they always know the answers to the questions the professors asks during class. They also seem confident in what they know where as I do not most of the time. ","2","10730862","475037","PSY-3450-002 | Spring 2019","Jorgensen","Psychology","F"
"2019-02-03 19:42:04","","","","","","","10737866","472620","BIOL-1010-009 | Spring 2019","Ogden","University Studies","F"
"2019-02-03 19:42:59","","","","","","","10737866","472620","BIOL-1010-009 | Spring 2019","Ogden","University Studies","F"
"2019-02-03 20:07:09","","2","","","","","10645147","475037","PSY-3450-002 | Spring 2019","Jorgensen","Psychology","M"
"2019-02-03 20:32:17","","1","2","2","I feel that Jay is smarter, he seems to grasp the concepts in full and in depth where as I feel that I understand the concepts on a lighter, surface level.","2","10810898","472700","MICR-2060-002 | Spring 2019","Beucher","Pre-Professional","F"
"2019-02-03 21:18:43","","2","","","","","10836240","475074","CHEM-1010-003 | Spring 2019","Rocks","Business Management","M"
"2019-02-03 21:25:39","","1","2","2","I put Mitch, not because I believe he has more inherent intelligence than me, but he puts in more work and studies more than I do. I feel like because of his note taking and methodical approach, he has a better knowledge of the course material. ","1","10690185","471505","PSY-3450-001 | Spring 2019","Jorgensen","Psychology","M"
"2019-02-03 21:56:22","","1","3","1","I really don't know who is smarter, but I had to choose someone. The reason I picked myself is because of a confidence thing. I feel like overall I am a very smart person, however I think Logan knows more of the subject material in this class. ","1","10826915","475037","PSY-3450-002 | Spring 2019","Jorgensen","Psychology","M"
"2019-02-03 21:56:26","","1","2","2","Collin seems to study the material as we go along. He want to retain the information as we learn it so studying for tests and quizzes is less intense. I typically cram for a few days before the test or quiz.","1","10695351","472620","BIOL-1010-009 | Spring 2019","Ogden","Business Management","M"
"2019-02-03 22:10:58","","1","2","1","I think that everyone has the ability to learn more and have experienced things that make them smart in their own way. There are times she is quick to answer and I'm not and vice versa.","2","10615684","472670","BIOL-3500-001 | Spring 2019","Domyan","Biology","F"
"2019-02-03 22:32:50","","","","","","","10771742","471505","PSY-3450-001 | Spring 2019","Jorgensen","Behavioral Science","F"
"2019-02-03 23:05:34","","2","","","","","10567418","471505","PSY-3450-001 | Spring 2019","Jorgensen","Behavioral Science","F"
"2019-02-04 08:15:28","","1","1","2","She always remembers terms and ask really good questions. ","1","10638663","472701","MICR-2060-003 | Spring 2019","Beucher","Biotechnology","M"
"2019-02-04 08:21:44","","1","1","1","I am able to answer the in class quiz questions correctly and often help her to understand and pick the right answer. ","2","10697785","472701","MICR-2060-003 | Spring 2019","Beucher","Nursing","F"
"2019-02-04 09:19:47","","1","2","1","I wouldn't say that I'm smarter than her. I've just already taken anatomy and physiology which provide a solid background for this class and I already understand many of the concepts. I don't think she has yet. ","2","10870162","472701","MICR-2060-003 | Spring 2019","Beucher","Pre-Professional","F"
"2019-02-04 09:21:52","","2","","","","","10740445","475571","BIOL-1610-006 | Spring 2019","Gazdik Stofer","Pre-Professional","M"
"2019-02-04 09:29:13","","","","","","","10856785","472670","BIOL-3500-001 | Spring 2019","Domyan","Biology","M"
"2019-02-04 10:10:01","","1","2","2","When doing group work, he is frequently able to catch errors I am making and help our group correct them.  While I sometimes catch his errors, I feel like he does this more often.","2","10845764","474968","BIOL-3500-601 | Spring 2019","Domyan","Respiratory Therapy","F"
"2019-02-04 10:41:42","","1","2","1","I don't think I'm smarter. I feel like we both have our strengths.","1","10762937","472670","BIOL-3500-001 | Spring 2019","Domyan","Biology","M"
"2019-02-04 10:53:53","","2","","","","","10717264","472700","MICR-2060-002 | Spring 2019","Beucher","Exercise Sci and Outdoor Rec","M"
"2019-02-04 11:01:43","","1","2","2","Bailey seems to be less confused than myself when listening to the lecture. She jumps right into the group problems, whereas I need more time and examples.","2","10882195","474968","BIOL-3500-601 | Spring 2019","Domyan","Biology","F"
"2019-02-04 11:07:35","","","","","","","10782114","474968","BIOL-3500-601 | Spring 2019","Domyan","Pre-Professional","F"
"2019-02-04 11:17:42","","","","","","","10752480","475571","BIOL-1610-006 | Spring 2019","Gazdik Stofer","Exercise Sci and Outdoor Rec","F"
"2019-02-04 11:44:35","","1","2","2","I don't. I think we're evenly matched. He's a bio major however, and has more of the course work in his head already, and he knows things in this course that I don't yet, which makes me lean more to the side that he's smarter in terms of biology; especially because I don't tend to think of myself as above anyone.","1","10810051","475571","BIOL-1610-006 | Spring 2019","Gazdik Stofer","University Studies","M"
"2019-02-04 12:06:30","","2","","","","","10716807","472620","BIOL-1010-009 | Spring 2019","Ogden","Psychology","M"
"2019-02-04 12:07:45","","1","2","2","I feel that he is smarter than I am because he tends to get better scores than me on exams. He may study more or less than than me and he still does better","1","10618214","472700","MICR-2060-002 | Spring 2019","Beucher","Biology","M"
"2019-02-04 12:12:57","","1","3","2","I know that Krystelle does better on tests than I do. ","2","10567021","472701","MICR-2060-003 | Spring 2019","Beucher","Pre-Professional","F"
"2019-02-04 12:28:56","","2","","","","","10776688","472620","BIOL-1010-009 | Spring 2019","Ogden","University Studies","M"
"2019-02-04 12:39:52","","2","","","","","10787098","472700","MICR-2060-002 | Spring 2019","Beucher","Biology Education","F"
"2019-02-04 13:01:40","","1","2","1","I understand a lot more of the concepts then he does. ","2","10725588","472620","BIOL-1010-009 | Spring 2019","Ogden","Family Science","F"
"2019-02-04 13:33:53","","1","1","1","I'm further along in my studies, so I would say I've simply been exposed to more material than he has. I wouldn't necessarily consider myself smarter, but I know more about the material than he.","1","10742983","474968","BIOL-3500-601 | Spring 2019","Domyan","Chemistry","M"
"2019-02-04 13:49:18","","1","2","1","I would rather state that I feel that we are both smarter, but I guess I decided on how well one of would understand and know the topic being discussed.","2","10853761","472620","BIOL-1010-009 | Spring 2019","Ogden","University Studies","F"
"2019-02-04 14:27:02","","1","2","1","There are concepts that I understand and she struggles to understand. I have more time than she does to study.","2","10230327","472670","BIOL-3500-001 | Spring 2019","Domyan","Biotechnology","F"
"2019-02-04 14:53:39","","1","2","2","She seems to retain the information quicker than I do. I feel that I have to work harder to learn the same amount as Janaya. ","2","10843976","472620","BIOL-1010-009 | Spring 2019","Ogden","Elementary Education","F"
"2019-02-04 15:04:38","","1","2","2","His questions are more theoretical rather than asking for clarification or understanding","1","10736775","474968","BIOL-3500-601 | Spring 2019","Domyan","Biology","M"
"2019-02-04 15:12:01","","1","2","2","I don't necessarily believe that either of us is smarter than the other, but I do notice that it seems that his critical thinking skills are usually quicker than mine. He is seemingly fast at connecting the dots. ","2","10738651","472701","MICR-2060-003 | Spring 2019","Beucher","Biology Education","F"
"2019-02-04 15:17:50","","","","","","","10604679","474968","BIOL-3500-601 | Spring 2019","Domyan","Biology","F"
"2019-02-04 16:00:05","","","","","","","10733276","472620","BIOL-1010-009 | Spring 2019","Ogden","Art and Design","F"
"2019-02-04 16:17:18","","1","2","2","She's more knowledgable about the source material in the class.  She also has her assignments done farther ahead of time than me.","1","10827507","472670","BIOL-3500-001 | Spring 2019","Domyan","Biology","M"
"2019-02-04 16:37:19","","","","","","","10776072","472620","BIOL-1010-009 | Spring 2019","Ogden","University Studies","F"
"2019-02-04 16:38:38","","","","","","","10883220","472670","BIOL-3500-001 | Spring 2019","Domyan","Biotechnology","F"
"2019-02-04 16:49:50","","2","","","","","10855704","472700","MICR-2060-002 | Spring 2019","Beucher","Biology Education","F"
"2019-02-04 17:23:20","","1","3","1","1. I explain things to her
2. I listen better 
3. I take better notes","2","10675956","472700","MICR-2060-002 | Spring 2019","Beucher","Exercise Sci and Outdoor Rec","F"
"2019-02-04 17:44:09","","1","2","1","I have a greater understanding of the concepts taught. And I've been studying with him for a long time now and have taken several classes together and have graded better. ","1","10731166","472670","BIOL-3500-001 | Spring 2019","Domyan","Biology","M"
"2019-02-04 17:47:25","","1","2","2","She has really good input on assignments.","1","10824450","472670","BIOL-3500-001 | Spring 2019","Domyan","Biology","M"
"2019-02-04 17:55:37","","1","2","2","I believe her name is Cassie, I can't remember very well.  I believe that she is smarter, because she has better answers for our group discussions.  She also has better reasons for her answers. ","2","10660304","472670","BIOL-3500-001 | Spring 2019","Domyan","Biology Education","F"
"2019-02-04 18:02:04","","1","2","2","I hope I spelled her name right.  I believe she is smarter because she studies more.  I haven't put as much time and effort into this class as she has.  If I had, then we would be around the same intelligence. ","2","10660304","472701","MICR-2060-003 | Spring 2019","Beucher","Biology Education","F"
"2019-02-04 18:28:35","","2","","","","","10804443","475074","CHEM-1010-003 | Spring 2019","Rocks","Commercial Music","F"
"2019-02-04 18:36:14","","","","","","","10740932","475571","BIOL-1610-006 | Spring 2019","Gazdik Stofer","Pre-Professional","M"
"2019-02-04 18:49:46","","1","1","1","I explain more the concepts to Loucha in greater detail and break them down for her. We almost always go with my answer. ","2","10620500","474968","BIOL-3500-601 | Spring 2019","Domyan","Biotechnology","F"
"2019-02-04 19:06:43","","1","2","1","I dont know that either of us is smarter than the other. But talking with her I have noticed that when we work together on Top Hat questions my answers are more often correct and talking with her I study more for the class. ","2","10726025","472700","MICR-2060-002 | Spring 2019","Beucher","Pre-Professional","F"
"2019-02-04 19:18:41","","2","","","","","10648883","475571","BIOL-1610-006 | Spring 2019","Gazdik Stofer","Biology","F"
"2019-02-04 19:31:42","","","","","","","10871491","475074","CHEM-1010-003 | Spring 2019","Rocks","Exercise Sci and Outdoor Rec","M"
"2019-02-04 19:33:41","","1","3","2","Ive actually taken ochem and biochem with Nick so I have had a lot of interaction with him in some pretty tough classes. He scores really high on tests where I'm usually a little bit above average. ","1","10713490","472670","BIOL-3500-001 | Spring 2019","Domyan","Biology","M"
"2019-02-04 19:38:38","","2","","","","","10819428","475074","CHEM-1010-003 | Spring 2019","Rocks","Exercise Sci and Outdoor Rec","M"
"2019-02-04 19:50:44","","1","2","1","We have been studying together for a while and I have noticed that I seem to remember or understand concepts faster than her. She does study more than me and put in more work sometimes but I feel that off the bat I understand stuff better. We do tend to get around the same grade though.","2","10771628","472700","MICR-2060-002 | Spring 2019","Beucher","Personal Interest","F"
"2019-02-04 21:05:30","","1","2","2","I feel his ability to comprehend the subject matter, and then relay it to me shows his understanding.  This, in my opinion, makes him seem smarter.","1","10556356","472700","MICR-2060-002 | Spring 2019","Beucher","Exercise Sci and Outdoor Rec","M"
"2019-02-04 21:12:21","","1","3","2","She knows more","2","10870000","472701","MICR-2060-003 | Spring 2019","Beucher","Pre-Professional","F"
"2019-02-04 21:28:32","","1","2","1","The amount of work put in, I believe intelligence-wise we are on the same level but work ethic I believe I work harder. Although there are times I notice Sam works harder than me and helps me learn certain concepts.","1","10732951","472670","BIOL-3500-001 | Spring 2019","Domyan","Exercise Sci and Outdoor Rec","M"
"2019-02-04 22:09:00","","1","1","1","I usually don't work with the same people in class. If possible i prefer to work alone. ","1","10771478","472670","BIOL-3500-001 | Spring 2019","Domyan","Biology","M"
"2019-02-04 22:12:24","","2","","","","","10771478","472672","BIOL-3700-001 | Spring 2019","Dunn","Biology","M"
"2019-02-04 22:33:00","","1","2","2","I don't necessarily think is he is smarter, however he is more prepared for class than I am. He comes having already studied the material, I feel I could achieve his level of knowledge if I put in the same amount of work.","2","10855422","472670","BIOL-3500-001 | Spring 2019","Domyan","Pre-Professional","F"
"2019-01-28 22:47:57","","1","","","","","10668606","476742","BIOL-1610-005 | Spring 2019","Wagner","Spanish","F"
"2019-02-04 23:10:32","","2","","","","","10697926","472670","BIOL-3500-001 | Spring 2019","Domyan","Chemistry","F"
"2019-02-04 23:34:40","","1","1","1","I determined who may be smarter by listening to what questions she had and in the way that she was understanding the course material versus the way that I was understanding and learning the course material. I also determined this by seeing the way she responded to group material or group projects. ","2","10869848","472700","MICR-2060-002 | Spring 2019","Beucher","Pre-Professional","F"
"2019-02-04 23:58:50","","2","","","","","10827220","475571","BIOL-1610-006 | Spring 2019","Gazdik Stofer","Pre-Professional","F"
"2019-02-05 00:05:54","","1","2","1","I've had a more intense academic background, my thoughts are more articulate, my grades are better, my classes are more advanced, and I make fewer mistakes.","1","10781573","475571","BIOL-1610-006 | Spring 2019","Gazdik Stofer","Biotechnology","M"
"2019-02-05 00:06:43","","2","","","","","10817010","472701","MICR-2060-003 | Spring 2019","Beucher","Biotechnology","F"
"2019-02-05 08:32:12","","2","","","","","10836160","472620","BIOL-1010-009 | Spring 2019","Ogden","Finance","M"
"2019-02-05 08:45:19","","1","2","1","We’re both good at different things. I don’t think I’m smarter.","2","10674233","472700","MICR-2060-002 | Spring 2019","Beucher","Pre-Professional","F"
"2019-02-05 08:47:58","","2","","","","","10720868","475571","BIOL-1610-006 | Spring 2019","Gazdik Stofer","Pre-Professional","M"
"2019-02-05 08:57:13","","1","2","1","I've had to correct him a few times on assignments. I have had classes with him before,  and I think I'm a little bit ahead.","1","10664052","472670","BIOL-3500-001 | Spring 2019","Domyan","Chemistry","M"
"2019-02-05 09:34:10","","","","","","","10721394","472670","BIOL-3500-001 | Spring 2019","Domyan","Biotechnology","F"
"2019-02-05 09:55:40","","1","2","2","I don't know, I don't think it's like that. I think we both have strengths that come into play. ","1","10730407","472670","BIOL-3500-001 | Spring 2019","Domyan","Biology","M"
"2019-02-05 09:58:36","","1","2","2","I feel that we both benefit from the discussions. However, Sarah has taken more biology focused classes than me, so she often explains things to me that I don't understand.","2","10554296","472670","BIOL-3500-001 | Spring 2019","Domyan","Biology","F"
"2019-02-05 09:59:34","","1","2","2","","1","10685094","472670","BIOL-3500-001 | Spring 2019","Domyan","Biology","M"
"2019-02-05 10:01:55","","1","2","1","I think this is a terrible question. I don't believe that either person is smarter. I'm farther along in my biology degree than she is, so I answered myself, however I don't think that education and intelligence are the same thing.","1","10297141","472670","BIOL-3500-001 | Spring 2019","Domyan","Biology","M"
"2019-02-05 10:06:52","","2","","","","","10191819","472700","MICR-2060-002 | Spring 2019","Beucher","Emergency Services Admin","F"
"2019-02-05 10:14:55","","2","","","","","10752472","472620","BIOL-1010-009 | Spring 2019","Ogden","Psychology","F"
"2019-02-05 10:19:02","","1","2","2","I feel she understands concepts quicker and more fully than me ","2","10598576","472700","MICR-2060-002 | Spring 2019","Beucher","Behavioral Science","F"
"2019-02-05 10:25:28","","1","2","1","I tend to understand the concepts quicker and just have a better pre-existing knowledge of the things we're learning in class.","1","10837033","475571","BIOL-1610-006 | Spring 2019","Gazdik Stofer","University Studies","M"
"2019-01-29 10:35:51","","1","","","","","10467330","472670","BIOL-3500-001 | Spring 2019","Domyan","Chemistry","M"
"2019-02-05 10:41:25","","1","2","1","Neither of us is really smarter. We both learn from each other and the others in our study group. Asking questions so we are all on the same page. ","1","10600242","474968","BIOL-3500-601 | Spring 2019","Domyan","Biology","M"
"2019-02-05 10:52:32","","1","2","2","I actually don't think that one of us is smarter than the other. I think that we are both constantly learning new things and expanding our knowledge. We bounce ideas off of each other very well and tend to have similar answers and reasoning for our responses. ","2","10835072","472620","BIOL-1010-009 | Spring 2019","Ogden","University Studies","F"
"2019-02-05 11:11:06","","2","","","","","10798386","472701","MICR-2060-003 | Spring 2019","Beucher","Biology","M"
"2019-02-05 11:21:37","","","","","","","10866805","475571","BIOL-1610-006 | Spring 2019","Gazdik Stofer","Pre-Professional","F"
"2019-02-05 11:23:47","","","","","","","10811911","472620","BIOL-1010-009 | Spring 2019","Ogden","Associate In Sci In Business","M"
"2019-02-05 11:28:26","","","","","","","10759026","472670","BIOL-3500-001 | Spring 2019","Domyan","Biotechnology","M"
"2019-02-05 12:02:20","","1","2","2","We all work together to get the right answer, but Hayden is great at remembering all the parameters to the question, Amy is good at logical, and I just feel like I argue with them and they have to explain why I am wrong. ","2","10507078","472670","BIOL-3500-001 | Spring 2019","Domyan","Biotechnology","F"
"2019-02-05 12:04:22","","1","2","1","I have assisted him more than he has assisted me. Its not that I am smarter than him in general but I know this classes content better than he does. ","1","10743520","474968","BIOL-3500-601 | Spring 2019","Domyan","Biology","M"
"2019-02-05 12:14:33","","1","2","2","I feel like I keep up with what he is saying, but it seems like he has some background knowledge in biology whereas I do not.","2","10769505","472620","BIOL-1010-009 | Spring 2019","Ogden","Political Science","F"
"2019-02-05 12:16:06","","","","","","","10751314","472620","BIOL-1010-009 | Spring 2019","Ogden","Finance","M"
"2019-02-05 12:18:49","","2","","","","","10844462","472701","MICR-2060-003 | Spring 2019","Beucher","Marketing","M"
"2019-02-05 12:24:38","","2","","","","","10725022","472700","MICR-2060-002 | Spring 2019","Beucher","Pre-Professional","F"
