"UVID","Question.number","Question","Answer"
10784182,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10801716,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10661872,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10731365,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",5
10647455,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10591331,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",3
10789711,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10733701,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",3
10627412,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",1
10231042,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10033831,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",3
10006972,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10612322,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",5
10695970,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",3
10673538,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",5
10736872,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10742835,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",5
10756376,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10764568,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10713104,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",3
10526892,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10625004,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",5
10748574,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",3
10661674,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10688257,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",3
10713485,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",3
10771956,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10697832,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10799423,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10743394,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",5
10733947,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10683929,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10331065,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",3
10789238,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",5
10809036,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10808341,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10717300,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10331065,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",3
10809036,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10797171,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",5
10331065,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",3
10690753,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",5
10748574,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",3
10778879,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",3
10651493,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",3
10754508,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",5
10805029,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",2
10756376,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10683983,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10778879,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",2
10006531,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",3
10192599,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10686083,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10683929,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10661674,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",3
10646622,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10686083,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10690753,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",5
10625004,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10690753,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10690753,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10690753,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10767182,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10690753,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",NA
10662629,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",5
10746678,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",5
10751183,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",3
10690753,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10690753,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",5
10690753,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10690753,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10690753,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10690753,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10713339,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10690753,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10690753,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",2
10804085,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10694768,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10844250,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10809036,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10798220,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",5
10796866,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10033831,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",3
10627575,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10754508,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",5
10688257,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",4
10797171,"10","I.am.better.able.to.work.as.part.of.a.team.to.accomplish.a.task.",3
10842764,"11","I.am.satisfied.with.my.present.teammates.",5
10777529,"11","I.am.satisfied.with.my.present.teammates.",5
10724436,"11","I.am.satisfied.with.my.present.teammates.",4
10539823,"11","I.am.satisfied.with.my.present.teammates.",4
10794731,"11","I.am.satisfied.with.my.present.teammates.",2
10788907,"11","I.am.satisfied.with.my.present.teammates.",4
10791984,"11","I.am.satisfied.with.my.present.teammates.",5
10771266,"11","I.am.satisfied.with.my.present.teammates.",4
10613694,"11","I.am.satisfied.with.my.present.teammates.",5
10650642,"11","I.am.satisfied.with.my.present.teammates.",2
10785330,"11","I.am.satisfied.with.my.present.teammates.",5
10810643,"11","I.am.satisfied.with.my.present.teammates.",5
10809461,"11","I.am.satisfied.with.my.present.teammates.",5
10751651,"11","I.am.satisfied.with.my.present.teammates.",5
10810878,"11","I.am.satisfied.with.my.present.teammates.",5
10814855,"11","I.am.satisfied.with.my.present.teammates.",3
10773064,"11","I.am.satisfied.with.my.present.teammates.",4
10747778,"11","I.am.satisfied.with.my.present.teammates.",4
10684260,"11","I.am.satisfied.with.my.present.teammates.",5
10814975,"11","I.am.satisfied.with.my.present.teammates.",5
10788887,"11","I.am.satisfied.with.my.present.teammates.",4
10765001,"11","I.am.satisfied.with.my.present.teammates.",4
10802498,"11","I.am.satisfied.with.my.present.teammates.",4
10814528,"11","I.am.satisfied.with.my.present.teammates.",4
10820258,"11","I.am.satisfied.with.my.present.teammates.",5
10588629,"11","I.am.satisfied.with.my.present.teammates.",4
10806551,"11","I.am.satisfied.with.my.present.teammates.",2
10810104,"11","I.am.satisfied.with.my.present.teammates.",4
10731364,"11","I.am.satisfied.with.my.present.teammates.",4
10782635,"11","I.am.satisfied.with.my.present.teammates.",5
10794562,"11","I.am.satisfied.with.my.present.teammates.",4
10761068,"11","I.am.satisfied.with.my.present.teammates.",5
10807463,"11","I.am.satisfied.with.my.present.teammates.",5
10773351,"11","I.am.satisfied.with.my.present.teammates.",5
10680264,"11","I.am.satisfied.with.my.present.teammates.",2
10782723,"11","I.am.satisfied.with.my.present.teammates.",5
10661231,"11","I.am.satisfied.with.my.present.teammates.",4
10835151,"11","I.am.satisfied.with.my.present.teammates.",3
10722552,"11","I.am.satisfied.with.my.present.teammates.",5
10702038,"11","I.am.satisfied.with.my.present.teammates.",5
10721073,"11","I.am.satisfied.with.my.present.teammates.",5
10797654,"11","I.am.satisfied.with.my.present.teammates.",5
10598356,"11","I.am.satisfied.with.my.present.teammates.",4
10734251,"11","I.am.satisfied.with.my.present.teammates.",5
10734251,"11","I.am.satisfied.with.my.present.teammates.",5
10734814,"11","I.am.satisfied.with.my.present.teammates.",5
10810900,"11","I.am.satisfied.with.my.present.teammates.",3
10771684,"11","I.am.satisfied.with.my.present.teammates.",5
10780101,"11","I.am.satisfied.with.my.present.teammates.",3
10704181,"11","I.am.satisfied.with.my.present.teammates.",4
10787277,"11","I.am.satisfied.with.my.present.teammates.",4
10807713,"11","I.am.satisfied.with.my.present.teammates.",4
10807713,"11","I.am.satisfied.with.my.present.teammates.",2
10719588,"11","I.am.satisfied.with.my.present.teammates.",5
10752762,"11","I.am.satisfied.with.my.present.teammates.",4
10664451,"11","I.am.satisfied.with.my.present.teammates.",5
10660245,"11","I.am.satisfied.with.my.present.teammates.",5
10808167,"11","I.am.satisfied.with.my.present.teammates.",5
10784917,"11","I.am.satisfied.with.my.present.teammates.",4
10031834,"11","I.am.satisfied.with.my.present.teammates.",5
10811528,"11","I.am.satisfied.with.my.present.teammates.",5
10769335,"11","I.am.satisfied.with.my.present.teammates.",4
10681199,"11","I.am.satisfied.with.my.present.teammates.",5
10756334,"11","I.am.satisfied.with.my.present.teammates.",5
10792169,"11","I.am.satisfied.with.my.present.teammates.",5
10810643,"11","I.am.satisfied.with.my.present.teammates.",5
10808067,"11","I.am.satisfied.with.my.present.teammates.",5
10667170,"11","I.am.satisfied.with.my.present.teammates.",5
10545011,"11","I.am.satisfied.with.my.present.teammates.",5
10741899,"11","I.am.satisfied.with.my.present.teammates.",5
10748749,"11","I.am.satisfied.with.my.present.teammates.",4
10762899,"11","I.am.satisfied.with.my.present.teammates.",5
10764568,"11","I.am.satisfied.with.my.present.teammates.",5
10794504,"11","I.am.satisfied.with.my.present.teammates.",4
10735089,"11","I.am.satisfied.with.my.present.teammates.",4
10820770,"11","I.am.satisfied.with.my.present.teammates.",5
10774061,"11","I.am.satisfied.with.my.present.teammates.",5
10771956,"11","I.am.satisfied.with.my.present.teammates.",5
10799845,"11","I.am.satisfied.with.my.present.teammates.",4
10275646,"11","I.am.satisfied.with.my.present.teammates.",5
10767182,"11","I.am.satisfied.with.my.present.teammates.",3
10591331,"11","I.am.satisfied.with.my.present.teammates.",5
10796866,"11","I.am.satisfied.with.my.present.teammates.",4
10791974,"11","I.am.satisfied.with.my.present.teammates.",3
10006972,"11","I.am.satisfied.with.my.present.teammates.",5
10778180,"11","I.am.satisfied.with.my.present.teammates.",4
10683929,"11","I.am.satisfied.with.my.present.teammates.",4
10817493,"11","I.am.satisfied.with.my.present.teammates.",3
10788850,"11","I.am.satisfied.with.my.present.teammates.",5
10337129,"11","I.am.satisfied.with.my.present.teammates.",5
10798220,"11","I.am.satisfied.with.my.present.teammates.",4
10733701,"11","I.am.satisfied.with.my.present.teammates.",1
10709874,"11","I.am.satisfied.with.my.present.teammates.",5
10659916,"11","I.am.satisfied.with.my.present.teammates.",5
10792327,"11","I.am.satisfied.with.my.present.teammates.",4
10783352,"11","I.am.satisfied.with.my.present.teammates.",4
10678282,"11","I.am.satisfied.with.my.present.teammates.",5
10612322,"11","I.am.satisfied.with.my.present.teammates.",5
10662629,"11","I.am.satisfied.with.my.present.teammates.",5
10686325,"11","I.am.satisfied.with.my.present.teammates.",4
10522336,"11","I.am.satisfied.with.my.present.teammates.",4
10789711,"11","I.am.satisfied.with.my.present.teammates.",4
10813904,"11","I.am.satisfied.with.my.present.teammates.",5
10805783,"11","I.am.satisfied.with.my.present.teammates.",5
10732196,"11","I.am.satisfied.with.my.present.teammates.",4
10808341,"11","I.am.satisfied.with.my.present.teammates.",5
10713104,"11","I.am.satisfied.with.my.present.teammates.",4
10844250,"11","I.am.satisfied.with.my.present.teammates.",5
10756376,"11","I.am.satisfied.with.my.present.teammates.",3
10686083,"11","I.am.satisfied.with.my.present.teammates.",4
10751183,"11","I.am.satisfied.with.my.present.teammates.",4
10746678,"11","I.am.satisfied.with.my.present.teammates.",4
10526892,"11","I.am.satisfied.with.my.present.teammates.",5
10783261,"11","I.am.satisfied.with.my.present.teammates.",5
10829903,"11","I.am.satisfied.with.my.present.teammates.",2
10694768,"11","I.am.satisfied.with.my.present.teammates.",5
10192599,"11","I.am.satisfied.with.my.present.teammates.",5
10557678,"11","I.am.satisfied.with.my.present.teammates.",5
10275646,"11","I.am.satisfied.with.my.present.teammates.",5
10804085,"11","I.am.satisfied.with.my.present.teammates.",5
10778180,"11","I.am.satisfied.with.my.present.teammates.",4
10728996,"11","I.am.satisfied.with.my.present.teammates.",4
10642101,"11","I.am.satisfied.with.my.present.teammates.",5
10006972,"11","I.am.satisfied.with.my.present.teammates.",5
10698325,"11","I.am.satisfied.with.my.present.teammates.",5
10766571,"11","I.am.satisfied.with.my.present.teammates.",3
10831776,"11","I.am.satisfied.with.my.present.teammates.",4
10771130,"11","I.am.satisfied.with.my.present.teammates.",5
10584193,"11","I.am.satisfied.with.my.present.teammates.",1
10756431,"11","I.am.satisfied.with.my.present.teammates.",3
10778879,"11","I.am.satisfied.with.my.present.teammates.",3
10627575,"11","I.am.satisfied.with.my.present.teammates.",3
10653804,"11","I.am.satisfied.with.my.present.teammates.",4
10695970,"11","I.am.satisfied.with.my.present.teammates.",4
10664378,"11","I.am.satisfied.with.my.present.teammates.",4
10783406,"11","I.am.satisfied.with.my.present.teammates.",5
10733947,"11","I.am.satisfied.with.my.present.teammates.",3
10698325,"11","I.am.satisfied.with.my.present.teammates.",5
10799423,"11","I.am.satisfied.with.my.present.teammates.",5
10523939,"11","I.am.satisfied.with.my.present.teammates.",5
10634543,"11","I.am.satisfied.with.my.present.teammates.",2
10797171,"11","I.am.satisfied.with.my.present.teammates.",5
10740965,"11","I.am.satisfied.with.my.present.teammates.",5
10748574,"11","I.am.satisfied.with.my.present.teammates.",4
10709874,"11","I.am.satisfied.with.my.present.teammates.",4
10798349,"11","I.am.satisfied.with.my.present.teammates.",4
10805783,"11","I.am.satisfied.with.my.present.teammates.",4
10651493,"11","I.am.satisfied.with.my.present.teammates.",4
10736872,"11","I.am.satisfied.with.my.present.teammates.",5
10841847,"11","I.am.satisfied.with.my.present.teammates.",4
10646622,"11","I.am.satisfied.with.my.present.teammates.",4
10789880,"11","I.am.satisfied.with.my.present.teammates.",4
10797171,"11","I.am.satisfied.with.my.present.teammates.",4
10798220,"11","I.am.satisfied.with.my.present.teammates.",4
10661872,"11","I.am.satisfied.with.my.present.teammates.",3
10612322,"11","I.am.satisfied.with.my.present.teammates.",5
10217214,"11","I.am.satisfied.with.my.present.teammates.",2
10259870,"11","I.am.satisfied.with.my.present.teammates.",4
10681139,"11","I.am.satisfied.with.my.present.teammates.",5
10684257,"11","I.am.satisfied.with.my.present.teammates.",2
10748843,"11","I.am.satisfied.with.my.present.teammates.",3
10761432,"11","I.am.satisfied.with.my.present.teammates.",4
10784182,"11","I.am.satisfied.with.my.present.teammates.",4
10801716,"11","I.am.satisfied.with.my.present.teammates.",5
10661872,"11","I.am.satisfied.with.my.present.teammates.",3
10731365,"11","I.am.satisfied.with.my.present.teammates.",4
10647455,"11","I.am.satisfied.with.my.present.teammates.",4
10591331,"11","I.am.satisfied.with.my.present.teammates.",4
10789711,"11","I.am.satisfied.with.my.present.teammates.",4
10733701,"11","I.am.satisfied.with.my.present.teammates.",1
10627412,"11","I.am.satisfied.with.my.present.teammates.",1
10231042,"11","I.am.satisfied.with.my.present.teammates.",3
10033831,"11","I.am.satisfied.with.my.present.teammates.",4
10006972,"11","I.am.satisfied.with.my.present.teammates.",5
10612322,"11","I.am.satisfied.with.my.present.teammates.",5
10695970,"11","I.am.satisfied.with.my.present.teammates.",4
10673538,"11","I.am.satisfied.with.my.present.teammates.",5
10736872,"11","I.am.satisfied.with.my.present.teammates.",5
10742835,"11","I.am.satisfied.with.my.present.teammates.",5
10756376,"11","I.am.satisfied.with.my.present.teammates.",2
10764568,"11","I.am.satisfied.with.my.present.teammates.",5
10713104,"11","I.am.satisfied.with.my.present.teammates.",4
10526892,"11","I.am.satisfied.with.my.present.teammates.",5
10625004,"11","I.am.satisfied.with.my.present.teammates.",4
10748574,"11","I.am.satisfied.with.my.present.teammates.",4
10661674,"11","I.am.satisfied.with.my.present.teammates.",4
10688257,"11","I.am.satisfied.with.my.present.teammates.",5
10713485,"11","I.am.satisfied.with.my.present.teammates.",3
10771956,"11","I.am.satisfied.with.my.present.teammates.",4
10697832,"11","I.am.satisfied.with.my.present.teammates.",4
10799423,"11","I.am.satisfied.with.my.present.teammates.",5
10743394,"11","I.am.satisfied.with.my.present.teammates.",4
10733947,"11","I.am.satisfied.with.my.present.teammates.",4
10683929,"11","I.am.satisfied.with.my.present.teammates.",4
10331065,"11","I.am.satisfied.with.my.present.teammates.",5
10789238,"11","I.am.satisfied.with.my.present.teammates.",5
10809036,"11","I.am.satisfied.with.my.present.teammates.",5
10808341,"11","I.am.satisfied.with.my.present.teammates.",4
10717300,"11","I.am.satisfied.with.my.present.teammates.",5
10331065,"11","I.am.satisfied.with.my.present.teammates.",4
10809036,"11","I.am.satisfied.with.my.present.teammates.",5
10797171,"11","I.am.satisfied.with.my.present.teammates.",5
10331065,"11","I.am.satisfied.with.my.present.teammates.",5
10690753,"11","I.am.satisfied.with.my.present.teammates.",4
10748574,"11","I.am.satisfied.with.my.present.teammates.",4
10778879,"11","I.am.satisfied.with.my.present.teammates.",2
10651493,"11","I.am.satisfied.with.my.present.teammates.",4
10754508,"11","I.am.satisfied.with.my.present.teammates.",5
10805029,"11","I.am.satisfied.with.my.present.teammates.",4
10756376,"11","I.am.satisfied.with.my.present.teammates.",1
10683983,"11","I.am.satisfied.with.my.present.teammates.",4
10778879,"11","I.am.satisfied.with.my.present.teammates.",2
10006531,"11","I.am.satisfied.with.my.present.teammates.",4
10192599,"11","I.am.satisfied.with.my.present.teammates.",5
10686083,"11","I.am.satisfied.with.my.present.teammates.",4
10683929,"11","I.am.satisfied.with.my.present.teammates.",4
10661674,"11","I.am.satisfied.with.my.present.teammates.",4
10646622,"11","I.am.satisfied.with.my.present.teammates.",4
10686083,"11","I.am.satisfied.with.my.present.teammates.",4
10690753,"11","I.am.satisfied.with.my.present.teammates.",4
10625004,"11","I.am.satisfied.with.my.present.teammates.",2
10690753,"11","I.am.satisfied.with.my.present.teammates.",4
10690753,"11","I.am.satisfied.with.my.present.teammates.",5
10690753,"11","I.am.satisfied.with.my.present.teammates.",4
10767182,"11","I.am.satisfied.with.my.present.teammates.",4
10690753,"11","I.am.satisfied.with.my.present.teammates.",NA
10662629,"11","I.am.satisfied.with.my.present.teammates.",5
10746678,"11","I.am.satisfied.with.my.present.teammates.",5
10751183,"11","I.am.satisfied.with.my.present.teammates.",4
10690753,"11","I.am.satisfied.with.my.present.teammates.",3
10690753,"11","I.am.satisfied.with.my.present.teammates.",3
10690753,"11","I.am.satisfied.with.my.present.teammates.",5
10690753,"11","I.am.satisfied.with.my.present.teammates.",4
10690753,"11","I.am.satisfied.with.my.present.teammates.",4
10690753,"11","I.am.satisfied.with.my.present.teammates.",4
10713339,"11","I.am.satisfied.with.my.present.teammates.",2
10690753,"11","I.am.satisfied.with.my.present.teammates.",2
10690753,"11","I.am.satisfied.with.my.present.teammates.",3
10804085,"11","I.am.satisfied.with.my.present.teammates.",4
10694768,"11","I.am.satisfied.with.my.present.teammates.",4
10844250,"11","I.am.satisfied.with.my.present.teammates.",5
10809036,"11","I.am.satisfied.with.my.present.teammates.",5
10798220,"11","I.am.satisfied.with.my.present.teammates.",4
10796866,"11","I.am.satisfied.with.my.present.teammates.",4
10033831,"11","I.am.satisfied.with.my.present.teammates.",4
10627575,"11","I.am.satisfied.with.my.present.teammates.",4
10754508,"11","I.am.satisfied.with.my.present.teammates.",5
10688257,"11","I.am.satisfied.with.my.present.teammates.",5
10797171,"11","I.am.satisfied.with.my.present.teammates.",5
10842764,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10777529,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10724436,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10539823,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10794731,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",2
10788907,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10791984,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10771266,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10613694,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10650642,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",1
10785330,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10810643,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10809461,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10751651,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10810878,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10814855,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",1
10773064,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10747778,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10684260,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10814975,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10788887,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10765001,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10802498,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10814528,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10820258,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10588629,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",3
10806551,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",2
10810104,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10731364,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10782635,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10794562,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",2
10761068,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10807463,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10773351,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10680264,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",3
10782723,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10661231,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10835151,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",3
10722552,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10702038,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10721073,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10797654,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10598356,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10734251,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10734251,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10734814,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10810900,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10771684,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10780101,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10704181,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10787277,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10807713,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10807713,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10719588,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10752762,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10664451,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10660245,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10808167,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10784917,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10031834,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10811528,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10769335,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10681199,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10756334,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10792169,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10810643,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10808067,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10667170,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10545011,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10741899,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10748749,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10762899,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10764568,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10794504,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10735089,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
10820770,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10774061,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10771956,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",5
10799845,"12","I.am.pleased.with.the.way.my.teammates.and.I.work.together.",4
