"UVID","Question.number","Question","Answer"
10661872,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",3
10789238,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10771130,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10231042,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10627412,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10217214,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10791974,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",2
10006972,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10544883,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10694768,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10808341,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",3
10662629,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10796866,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10844250,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10646520,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10591331,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10681139,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10794504,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10709874,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10748843,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10817493,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10756376,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",3
10557678,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10684257,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",2
10664872,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",3
10584193,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10736872,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",2
10033831,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",3
10698325,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",2
10713104,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10331065,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10804085,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10742835,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10748574,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",3
10697832,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",3
10683929,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10771956,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10713485,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10526892,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10824253,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10625004,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10798349,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10831708,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",2
10796866,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10733947,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",2
10732196,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10778879,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10844250,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10756376,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10686325,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10746678,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10797171,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10801716,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",3
10762899,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10718584,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10766074,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",3
10767182,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",3
10627412,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",1
10717300,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10829903,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10745745,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",2
10735089,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10820770,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10642101,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10804085,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10337129,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",3
10737824,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",2
10275646,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10544883,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10687047,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10783406,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",3
10778180,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10713104,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10771956,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10762899,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",3
10713485,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10741779,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10766074,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10794504,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10777529,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10646772,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",3
10785330,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10752762,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10751651,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10835193,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10702038,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10683808,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10724436,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",2
10698041,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10771266,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10807463,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",3
10588629,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10761068,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",1
10747778,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10734814,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",3
10613694,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10810104,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",3
10788907,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",3
10842764,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10807185,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10773351,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10721073,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10031834,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10650642,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",2
10667170,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10788887,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10731862,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10820258,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10808167,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10761761,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10792169,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10814975,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10650483,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10810878,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10614032,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10539823,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10785330,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10771684,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10698041,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",3
10769335,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10814855,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10598356,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10732480,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10684260,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10719588,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10661231,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10680264,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10808067,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10660245,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10734814,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10734814,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10731044,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10810900,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",3
10774899,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",2
10782723,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10782723,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10664451,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",2
10683808,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10771266,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10791984,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10780669,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",3
10807463,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10734251,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",3
10809461,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",3
10806631,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10810643,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",3
10810643,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",NA
10802498,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10741066,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",1
10835151,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10545011,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10681199,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10682694,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10704181,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10519316,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10723617,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",3
10787277,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10819765,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10784917,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10785441,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10814528,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",2
10750396,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10807713,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10797654,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10733701,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10829903,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10829903,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10766074,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",2
10331065,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10713104,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10732196,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10591331,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10789238,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10337129,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10813904,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10742835,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",5
10820770,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10713485,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10764568,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10805783,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10778180,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10651493,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10634543,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",2
10698325,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",2
10259870,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10798349,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10784182,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10748749,"11","I.find.I.am.better.able.to.understand.science.concepts.when.I.relate.them.to.my.personal.experiences.",4
10591331,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10647455,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10678310,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10713339,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10735089,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10778879,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",1
10808341,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10642101,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10522336,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10774061,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",5
10678282,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10733701,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10006972,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",5
10783352,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10764568,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10337129,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10275646,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",1
10731365,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10661872,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10627575,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",2
10576014,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10717300,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10751183,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",2
10686325,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10646622,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",2
10766571,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10817493,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10784182,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10762899,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10783406,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10661674,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10756431,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10523939,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10664378,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10776423,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10766074,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10741779,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10192599,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10522336,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10728996,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10788850,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10743394,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",2
10778879,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",1
10686083,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",2
10723148,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10789880,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10754508,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10612322,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10778180,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10678282,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10634543,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",2
10690753,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",5
10661872,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10789238,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10771130,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",2
10231042,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10627412,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",2
10217214,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10791974,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",2
10006972,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",5
10544883,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",1
10694768,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10808341,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",2
10662629,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10796866,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10844250,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10646520,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",2
10591331,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10681139,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10794504,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",2
10709874,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",1
10748843,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10817493,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10756376,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10557678,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",1
10684257,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",2
10664872,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10584193,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",1
10736872,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10033831,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10698325,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10713104,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10331065,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10804085,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10742835,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10748574,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10697832,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10683929,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10771956,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10713485,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10526892,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10824253,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10625004,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
10798349,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",3
10831708,"12","This.science.activity.has.helped.to.increase.my.interest.in.working.with.other.people.",4
